datasetID,method,auxData,metric,result
MUSCLE,scDesign3_poi(rf),libsize,KDEstat,78.54152219
PDAC,scDesign3_poi(rf),libsize,KDEstat,-0.019896579
BREAST,SRTsim(rf),libsize,KDEstat,1.472454046
HOSTEOSARCOMA,SRTsim(rf),libsize,KDEstat,-0.613864086
HPROSTATE,SRTsim(rf),libsize,KDEstat,0.178326447
MBRAIN,SRTsim(rf),libsize,KDEstat,0.549254673
MCATUMOR,SRTsim(rf),libsize,KDEstat,-0.278229455
MCORTEX,SRTsim(rf),libsize,KDEstat,-0.615083816
MGASTRULA,SRTsim(rf),libsize,KDEstat,0.343925855
MOBNEW,SRTsim(rf),libsize,KDEstat,-2.680034772
MUSCLE,SRTsim(rf),libsize,KDEstat,-0.752670196
PDAC,SRTsim(rf),libsize,KDEstat,2.599206452
BREAST,scDesign2,libFracZero,KDEstat,11.31880201
HOSTEOSARCOMA,scDesign2,libFracZero,KDEstat,3.586316769
HPROSTATE,scDesign2,libFracZero,KDEstat,3.72824005
MBRAIN,scDesign2,libFracZero,KDEstat,4.639588965
MCATUMOR,scDesign2,libFracZero,KDEstat,1.39787315
MCORTEX,scDesign2,libFracZero,KDEstat,7.813451387
MGASTRULA,scDesign2,libFracZero,KDEstat,16.3457553
MOBNEW,scDesign2,libFracZero,KDEstat,-0.537296918
MUSCLE,scDesign2,libFracZero,KDEstat,5.219828193
PDAC,scDesign2,libFracZero,KDEstat,4.030932462
BREAST,scDesign3_gau,libFracZero,KDEstat,99.91137885
HOSTEOSARCOMA,scDesign3_gau,libFracZero,KDEstat,17.81075009
HPROSTATE,scDesign3_gau,libFracZero,KDEstat,14.7411753
MBRAIN,scDesign3_gau,libFracZero,KDEstat,35.81630737
MCATUMOR,scDesign3_gau,libFracZero,KDEstat,55.29667802
MCORTEX,scDesign3_gau,libFracZero,KDEstat,33.90328973
MGASTRULA,scDesign3_gau,libFracZero,KDEstat,124.4333027
MOBNEW,scDesign3_gau,libFracZero,KDEstat,26.10001396
MUSCLE,scDesign3_gau,libFracZero,KDEstat,24.25800015
PDAC,scDesign3_gau,libFracZero,KDEstat,20.06087312
BREAST,scDesign3_nb,libFracZero,KDEstat,2.876588953
HOSTEOSARCOMA,scDesign3_nb,libFracZero,KDEstat,1.400906776
HPROSTATE,scDesign3_nb,libFracZero,KDEstat,1.92577267
MBRAIN,scDesign3_nb,libFracZero,KDEstat,8.015501644
MCATUMOR,scDesign3_nb,libFracZero,KDEstat,0.558101273
MCORTEX,scDesign3_nb,libFracZero,KDEstat,6.910569577
MGASTRULA,scDesign3_nb,libFracZero,KDEstat,13.30979378
MOBNEW,scDesign3_nb,libFracZero,KDEstat,-0.196766414
MUSCLE,scDesign3_nb,libFracZero,KDEstat,10.21993168
PDAC,scDesign3_nb,libFracZero,KDEstat,0.607100531
BREAST,scDesign3_poi,libFracZero,KDEstat,16.22446633
HOSTEOSARCOMA,scDesign3_poi,libFracZero,KDEstat,21.04268245
HPROSTATE,scDesign3_poi,libFracZero,KDEstat,2.120187424
MBRAIN,scDesign3_poi,libFracZero,KDEstat,41.66976258
MCATUMOR,scDesign3_poi,libFracZero,KDEstat,9.172038507
MCORTEX,scDesign3_poi,libFracZero,KDEstat,34.03990774
MGASTRULA,scDesign3_poi,libFracZero,KDEstat,32.41160819
MOBNEW,scDesign3_poi,libFracZero,KDEstat,1.83805107
MUSCLE,scDesign3_poi,libFracZero,KDEstat,19.70313721
PDAC,scDesign3_poi,libFracZero,KDEstat,0.59128964
BREAST,SPARsim,libFracZero,KDEstat,57.4605649
HOSTEOSARCOMA,SPARsim,libFracZero,KDEstat,4.910356969
HPROSTATE,SPARsim,libFracZero,KDEstat,1.049771417
MBRAIN,SPARsim,libFracZero,KDEstat,29.36560017
MCATUMOR,SPARsim,libFracZero,KDEstat,4.42684469
MCORTEX,SPARsim,libFracZero,KDEstat,5.671160812
MGASTRULA,SPARsim,libFracZero,KDEstat,4.633827467
MOBNEW,SPARsim,libFracZero,KDEstat,-1.040708521
MUSCLE,SPARsim,libFracZero,KDEstat,4.393086222
PDAC,SPARsim,libFracZero,KDEstat,-0.113900276
BREAST,splatter,libFracZero,KDEstat,90.8947375
HOSTEOSARCOMA,splatter,libFracZero,KDEstat,3.609741219
HPROSTATE,splatter,libFracZero,KDEstat,1.444775912
MBRAIN,splatter,libFracZero,KDEstat,7.696978089
MCATUMOR,splatter,libFracZero,KDEstat,40.09794737
MCORTEX,splatter,libFracZero,KDEstat,14.58209065
MGASTRULA,splatter,libFracZero,KDEstat,56.94142375
MOBNEW,splatter,libFracZero,KDEstat,20.39265734
MUSCLE,splatter,libFracZero,KDEstat,25.61847368
PDAC,splatter,libFracZero,KDEstat,12.02788462
BREAST,SRTsim,libFracZero,KDEstat,3.479588327
HOSTEOSARCOMA,SRTsim,libFracZero,KDEstat,1.912708496
HPROSTATE,SRTsim,libFracZero,KDEstat,0.963361873
MBRAIN,SRTsim,libFracZero,KDEstat,1.535830542
MCATUMOR,SRTsim,libFracZero,KDEstat,-0.399333893
MCORTEX,SRTsim,libFracZero,KDEstat,-0.273934876
MGASTRULA,SRTsim,libFracZero,KDEstat,-0.245973956
MOBNEW,SRTsim,libFracZero,KDEstat,-1.108965589
MUSCLE,SRTsim,libFracZero,KDEstat,1.347976247
PDAC,SRTsim,libFracZero,KDEstat,0.530125576
BREAST,symsim,libFracZero,KDEstat,52.59654614
HOSTEOSARCOMA,symsim,libFracZero,KDEstat,35.94031751
HPROSTATE,symsim,libFracZero,KDEstat,3.076555884
MBRAIN,symsim,libFracZero,KDEstat,27.87041256
MCATUMOR,symsim,libFracZero,KDEstat,23.54183019
MCORTEX,symsim,libFracZero,KDEstat,15.76428007
MGASTRULA,symsim,libFracZero,KDEstat,45.1459092
MOBNEW,symsim,libFracZero,KDEstat,30.26619005
MUSCLE,symsim,libFracZero,KDEstat,22.80976856
PDAC,symsim,libFracZero,KDEstat,3.774715999
BREAST,zinbwave,libFracZero,KDEstat,0.328992763
HOSTEOSARCOMA,zinbwave,libFracZero,KDEstat,1.751606616
HPROSTATE,zinbwave,libFracZero,KDEstat,-0.367543557
MBRAIN,zinbwave,libFracZero,KDEstat,5.015758472
MCATUMOR,zinbwave,libFracZero,KDEstat,0.016834603
MCORTEX,zinbwave,libFracZero,KDEstat,-0.58156826
MGASTRULA,zinbwave,libFracZero,KDEstat,1.672455587
MOBNEW,zinbwave,libFracZero,KDEstat,-0.97865391
MUSCLE,zinbwave,libFracZero,KDEstat,-0.93822127
PDAC,zinbwave,libFracZero,KDEstat,0.271819709
BREAST,scDesign3_gau(rf),libFracZero,KDEstat,99.91137885
HOSTEOSARCOMA,scDesign3_gau(rf),libFracZero,KDEstat,17.81075009
HPROSTATE,scDesign3_gau(rf),libFracZero,KDEstat,14.7411753
MBRAIN,scDesign3_gau(rf),libFracZero,KDEstat,35.81630737
MCATUMOR,scDesign3_gau(rf),libFracZero,KDEstat,55.29667802
MCORTEX,scDesign3_gau(rf),libFracZero,KDEstat,33.90328973
MGASTRULA,scDesign3_gau(rf),libFracZero,KDEstat,124.4333027
MOBNEW,scDesign3_gau(rf),libFracZero,KDEstat,26.10001396
MUSCLE,scDesign3_gau(rf),libFracZero,KDEstat,24.25800015
PDAC,scDesign3_gau(rf),libFracZero,KDEstat,20.06087312
BREAST,scDesign3_nb(rf),libFracZero,KDEstat,2.876588953
HOSTEOSARCOMA,scDesign3_nb(rf),libFracZero,KDEstat,1.400906776
HPROSTATE,scDesign3_nb(rf),libFracZero,KDEstat,1.92577267
MBRAIN,scDesign3_nb(rf),libFracZero,KDEstat,7.654564098
MCATUMOR,scDesign3_nb(rf),libFracZero,KDEstat,0.558101273
MCORTEX,scDesign3_nb(rf),libFracZero,KDEstat,6.910569577
MGASTRULA,scDesign3_nb(rf),libFracZero,KDEstat,12.88880461
MOBNEW,scDesign3_nb(rf),libFracZero,KDEstat,-0.196766414
MUSCLE,scDesign3_nb(rf),libFracZero,KDEstat,10.21993168
PDAC,scDesign3_nb(rf),libFracZero,KDEstat,0.607100531
BREAST,scDesign3_poi(rf),libFracZero,KDEstat,16.22446633
HOSTEOSARCOMA,scDesign3_poi(rf),libFracZero,KDEstat,21.04268245
HPROSTATE,scDesign3_poi(rf),libFracZero,KDEstat,2.120187424
MBRAIN,scDesign3_poi(rf),libFracZero,KDEstat,41.66976258
MCATUMOR,scDesign3_poi(rf),libFracZero,KDEstat,9.172038507
MCORTEX,scDesign3_poi(rf),libFracZero,KDEstat,34.03990774
MGASTRULA,scDesign3_poi(rf),libFracZero,KDEstat,32.41160819
MOBNEW,scDesign3_poi(rf),libFracZero,KDEstat,1.83805107
MUSCLE,scDesign3_poi(rf),libFracZero,KDEstat,19.70313721
PDAC,scDesign3_poi(rf),libFracZero,KDEstat,0.59128964
BREAST,SRTsim(rf),libFracZero,KDEstat,12.55750139
HOSTEOSARCOMA,SRTsim(rf),libFracZero,KDEstat,5.298248588
HPROSTATE,SRTsim(rf),libFracZero,KDEstat,3.914087327
MBRAIN,SRTsim(rf),libFracZero,KDEstat,5.436722741
MCATUMOR,SRTsim(rf),libFracZero,KDEstat,1.042004403
MCORTEX,SRTsim(rf),libFracZero,KDEstat,0.018072857
MGASTRULA,SRTsim(rf),libFracZero,KDEstat,1.550195291
MOBNEW,SRTsim(rf),libFracZero,KDEstat,-1.263389788
MUSCLE,SRTsim(rf),libFracZero,KDEstat,3.553262563
PDAC,SRTsim(rf),libFracZero,KDEstat,13.30141373
BREAST,scDesign2,fracZero,KDEstat,17.69405802
HOSTEOSARCOMA,scDesign2,fracZero,KDEstat,0.566049626
HPROSTATE,scDesign2,fracZero,KDEstat,2.03898553
MBRAIN,scDesign2,fracZero,KDEstat,6.047109782
MCATUMOR,scDesign2,fracZero,KDEstat,3.339718957
MCORTEX,scDesign2,fracZero,KDEstat,5.437709434
MGASTRULA,scDesign2,fracZero,KDEstat,14.35546404
MOBNEW,scDesign2,fracZero,KDEstat,-0.740776218
MUSCLE,scDesign2,fracZero,KDEstat,1.768096982
PDAC,scDesign2,fracZero,KDEstat,0.643169386
BREAST,scDesign3_gau,fracZero,KDEstat,241.8864108
HOSTEOSARCOMA,scDesign3_gau,fracZero,KDEstat,18.40503301
HPROSTATE,scDesign3_gau,fracZero,KDEstat,14.89180396
MBRAIN,scDesign3_gau,fracZero,KDEstat,82.00310324
MCATUMOR,scDesign3_gau,fracZero,KDEstat,83.48519741
MCORTEX,scDesign3_gau,fracZero,KDEstat,43.58113674
MGASTRULA,scDesign3_gau,fracZero,KDEstat,159.2541722
MOBNEW,scDesign3_gau,fracZero,KDEstat,20.3929877
MUSCLE,scDesign3_gau,fracZero,KDEstat,32.1804116
PDAC,scDesign3_gau,fracZero,KDEstat,18.00738169
BREAST,scDesign3_nb,fracZero,KDEstat,5.363126908
HOSTEOSARCOMA,scDesign3_nb,fracZero,KDEstat,0.228400303
HPROSTATE,scDesign3_nb,fracZero,KDEstat,0.861111798
MBRAIN,scDesign3_nb,fracZero,KDEstat,2.35252577
MCATUMOR,scDesign3_nb,fracZero,KDEstat,1.579370819
MCORTEX,scDesign3_nb,fracZero,KDEstat,20.33130046
MGASTRULA,scDesign3_nb,fracZero,KDEstat,9.526745711
MOBNEW,scDesign3_nb,fracZero,KDEstat,-0.06954596
MUSCLE,scDesign3_nb,fracZero,KDEstat,2.91399346
PDAC,scDesign3_nb,fracZero,KDEstat,0.27220202
BREAST,scDesign3_poi,fracZero,KDEstat,15.18077138
HOSTEOSARCOMA,scDesign3_poi,fracZero,KDEstat,18.61263249
HPROSTATE,scDesign3_poi,fracZero,KDEstat,0.08575344
MBRAIN,scDesign3_poi,fracZero,KDEstat,55.23746506
MCATUMOR,scDesign3_poi,fracZero,KDEstat,7.31793508
MCORTEX,scDesign3_poi,fracZero,KDEstat,50.06290495
MGASTRULA,scDesign3_poi,fracZero,KDEstat,24.46827854
MOBNEW,scDesign3_poi,fracZero,KDEstat,0.296506124
MUSCLE,scDesign3_poi,fracZero,KDEstat,14.43730518
PDAC,scDesign3_poi,fracZero,KDEstat,-0.092390991
BREAST,SPARsim,fracZero,KDEstat,17.72415196
HOSTEOSARCOMA,SPARsim,fracZero,KDEstat,2.912653504
HPROSTATE,SPARsim,fracZero,KDEstat,0.008693587
MBRAIN,SPARsim,fracZero,KDEstat,15.76682276
MCATUMOR,SPARsim,fracZero,KDEstat,-0.909594413
MCORTEX,SPARsim,fracZero,KDEstat,2.422078466
MGASTRULA,SPARsim,fracZero,KDEstat,1.594036622
MOBNEW,SPARsim,fracZero,KDEstat,-0.438778923
MUSCLE,SPARsim,fracZero,KDEstat,-0.115402228
PDAC,SPARsim,fracZero,KDEstat,-0.211331702
BREAST,splatter,fracZero,KDEstat,37.06248873
HOSTEOSARCOMA,splatter,fracZero,KDEstat,1.586111218
HPROSTATE,splatter,fracZero,KDEstat,-0.011694687
MBRAIN,splatter,fracZero,KDEstat,6.967944469
MCATUMOR,splatter,fracZero,KDEstat,12.74733501
MCORTEX,splatter,fracZero,KDEstat,4.530322147
MGASTRULA,splatter,fracZero,KDEstat,12.84899589
MOBNEW,splatter,fracZero,KDEstat,10.42265571
MUSCLE,splatter,fracZero,KDEstat,2.539440766
PDAC,splatter,fracZero,KDEstat,0.146383952
BREAST,SRTsim,fracZero,KDEstat,-0.250134456
HOSTEOSARCOMA,SRTsim,fracZero,KDEstat,0.918727212
HPROSTATE,SRTsim,fracZero,KDEstat,-0.150505338
MBRAIN,SRTsim,fracZero,KDEstat,-0.106415143
MCATUMOR,SRTsim,fracZero,KDEstat,-2.072421695
MCORTEX,SRTsim,fracZero,KDEstat,-5.097856693
MGASTRULA,SRTsim,fracZero,KDEstat,-0.264422329
MOBNEW,SRTsim,fracZero,KDEstat,-1.233252024
MUSCLE,SRTsim,fracZero,KDEstat,-0.274121941
PDAC,SRTsim,fracZero,KDEstat,-0.208472936
BREAST,symsim,fracZero,KDEstat,50.43578379
HOSTEOSARCOMA,symsim,fracZero,KDEstat,19.34915139
HPROSTATE,symsim,fracZero,KDEstat,0.64379929
MBRAIN,symsim,fracZero,KDEstat,49.44808405
MCATUMOR,symsim,fracZero,KDEstat,46.82558035
MCORTEX,symsim,fracZero,KDEstat,14.52160979
MGASTRULA,symsim,fracZero,KDEstat,6.383955985
MOBNEW,symsim,fracZero,KDEstat,4.815934459
MUSCLE,symsim,fracZero,KDEstat,4.814828315
PDAC,symsim,fracZero,KDEstat,1.140184287
BREAST,zinbwave,fracZero,KDEstat,0.137060981
HOSTEOSARCOMA,zinbwave,fracZero,KDEstat,-0.092352076
HPROSTATE,zinbwave,fracZero,KDEstat,-0.297861571
MBRAIN,zinbwave,fracZero,KDEstat,0.631316175
MCATUMOR,zinbwave,fracZero,KDEstat,-0.245103003
MCORTEX,zinbwave,fracZero,KDEstat,-21.18185622
MGASTRULA,zinbwave,fracZero,KDEstat,-0.089435963
MOBNEW,zinbwave,fracZero,KDEstat,-0.492816711
MUSCLE,zinbwave,fracZero,KDEstat,-0.284414582
PDAC,zinbwave,fracZero,KDEstat,-0.227970394
BREAST,scDesign3_gau(rf),fracZero,KDEstat,241.8864108
HOSTEOSARCOMA,scDesign3_gau(rf),fracZero,KDEstat,18.40503301
HPROSTATE,scDesign3_gau(rf),fracZero,KDEstat,14.89180396
MBRAIN,scDesign3_gau(rf),fracZero,KDEstat,82.00310324
MCATUMOR,scDesign3_gau(rf),fracZero,KDEstat,83.48519741
MCORTEX,scDesign3_gau(rf),fracZero,KDEstat,43.58113674
MGASTRULA,scDesign3_gau(rf),fracZero,KDEstat,159.2541722
MOBNEW,scDesign3_gau(rf),fracZero,KDEstat,20.3929877
MUSCLE,scDesign3_gau(rf),fracZero,KDEstat,32.1804116
PDAC,scDesign3_gau(rf),fracZero,KDEstat,18.00738169
BREAST,scDesign3_nb(rf),fracZero,KDEstat,5.363126908
HOSTEOSARCOMA,scDesign3_nb(rf),fracZero,KDEstat,0.228400303
HPROSTATE,scDesign3_nb(rf),fracZero,KDEstat,0.861111798
MBRAIN,scDesign3_nb(rf),fracZero,KDEstat,2.261944266
MCATUMOR,scDesign3_nb(rf),fracZero,KDEstat,1.579370819
MCORTEX,scDesign3_nb(rf),fracZero,KDEstat,20.33130046
MGASTRULA,scDesign3_nb(rf),fracZero,KDEstat,10.07764432
MOBNEW,scDesign3_nb(rf),fracZero,KDEstat,-0.06954596
MUSCLE,scDesign3_nb(rf),fracZero,KDEstat,2.91399346
PDAC,scDesign3_nb(rf),fracZero,KDEstat,0.27220202
BREAST,scDesign3_poi(rf),fracZero,KDEstat,15.18077138
HOSTEOSARCOMA,scDesign3_poi(rf),fracZero,KDEstat,18.61263249
HPROSTATE,scDesign3_poi(rf),fracZero,KDEstat,0.08575344
MBRAIN,scDesign3_poi(rf),fracZero,KDEstat,55.23746506
MCATUMOR,scDesign3_poi(rf),fracZero,KDEstat,7.31793508
MCORTEX,scDesign3_poi(rf),fracZero,KDEstat,50.06290495
MGASTRULA,scDesign3_poi(rf),fracZero,KDEstat,24.46827854
MOBNEW,scDesign3_poi(rf),fracZero,KDEstat,0.296506124
MUSCLE,scDesign3_poi(rf),fracZero,KDEstat,14.43730518
PDAC,scDesign3_poi(rf),fracZero,KDEstat,-0.092390991
BREAST,SRTsim(rf),fracZero,KDEstat,0.152029063
HOSTEOSARCOMA,SRTsim(rf),fracZero,KDEstat,1.15824278
HPROSTATE,SRTsim(rf),fracZero,KDEstat,-0.302303407
MBRAIN,SRTsim(rf),fracZero,KDEstat,0.083458467
MCATUMOR,SRTsim(rf),fracZero,KDEstat,-2.350856088
MCORTEX,SRTsim(rf),fracZero,KDEstat,-30.17794378
MGASTRULA,SRTsim(rf),fracZero,KDEstat,-0.237188957
MOBNEW,SRTsim(rf),fracZero,KDEstat,-1.013420654
MUSCLE,SRTsim(rf),fracZero,KDEstat,-0.295283631
PDAC,SRTsim(rf),fracZero,KDEstat,-0.199797025
BREAST,scDesign2,EffLibsize,KDEstat,1.323707592
HOSTEOSARCOMA,scDesign2,EffLibsize,KDEstat,1.113272169
HPROSTATE,scDesign2,EffLibsize,KDEstat,1.169533497
MBRAIN,scDesign2,EffLibsize,KDEstat,7.365579546
MCATUMOR,scDesign2,EffLibsize,KDEstat,4.726611811
MCORTEX,scDesign2,EffLibsize,KDEstat,2.074086904
MGASTRULA,scDesign2,EffLibsize,KDEstat,1.613862258
MOBNEW,scDesign2,EffLibsize,KDEstat,1.924445245
MUSCLE,scDesign2,EffLibsize,KDEstat,1.159028272
PDAC,scDesign2,EffLibsize,KDEstat,0.071652846
BREAST,scDesign3_gau,EffLibsize,KDEstat,1.314077842
HOSTEOSARCOMA,scDesign3_gau,EffLibsize,KDEstat,2.626226877
HPROSTATE,scDesign3_gau,EffLibsize,KDEstat,1.283655255
MBRAIN,scDesign3_gau,EffLibsize,KDEstat,10.31910862
MCATUMOR,scDesign3_gau,EffLibsize,KDEstat,5.725056307
MCORTEX,scDesign3_gau,EffLibsize,KDEstat,11.51186048
MGASTRULA,scDesign3_gau,EffLibsize,KDEstat,18.79117418
MOBNEW,scDesign3_gau,EffLibsize,KDEstat,-0.13443952
MUSCLE,scDesign3_gau,EffLibsize,KDEstat,3.184823691
PDAC,scDesign3_gau,EffLibsize,KDEstat,1.772161138
BREAST,scDesign3_nb,EffLibsize,KDEstat,2.676440309
HOSTEOSARCOMA,scDesign3_nb,EffLibsize,KDEstat,0.495236337
HPROSTATE,scDesign3_nb,EffLibsize,KDEstat,0.486079721
MBRAIN,scDesign3_nb,EffLibsize,KDEstat,0.805753435
MCATUMOR,scDesign3_nb,EffLibsize,KDEstat,6.950981237
MCORTEX,scDesign3_nb,EffLibsize,KDEstat,1.503588074
MGASTRULA,scDesign3_nb,EffLibsize,KDEstat,1.57800489
MOBNEW,scDesign3_nb,EffLibsize,KDEstat,-1.847573838
MUSCLE,scDesign3_nb,EffLibsize,KDEstat,1.138027168
PDAC,scDesign3_nb,EffLibsize,KDEstat,0.212377395
BREAST,scDesign3_poi,EffLibsize,KDEstat,6.343260651
HOSTEOSARCOMA,scDesign3_poi,EffLibsize,KDEstat,-0.107813659
HPROSTATE,scDesign3_poi,EffLibsize,KDEstat,0.960719259
MBRAIN,scDesign3_poi,EffLibsize,KDEstat,7.973633434
MCATUMOR,scDesign3_poi,EffLibsize,KDEstat,8.771526664
MCORTEX,scDesign3_poi,EffLibsize,KDEstat,1.456654934
MGASTRULA,scDesign3_poi,EffLibsize,KDEstat,4.37949415
MOBNEW,scDesign3_poi,EffLibsize,KDEstat,-0.404553593
MUSCLE,scDesign3_poi,EffLibsize,KDEstat,13.72172203
PDAC,scDesign3_poi,EffLibsize,KDEstat,0.199108274
BREAST,SPARsim,EffLibsize,KDEstat,12.22370646
HOSTEOSARCOMA,SPARsim,EffLibsize,KDEstat,2.50902691
HPROSTATE,SPARsim,EffLibsize,KDEstat,6.144706787
MBRAIN,SPARsim,EffLibsize,KDEstat,7.279098812
MCATUMOR,SPARsim,EffLibsize,KDEstat,3.224866049
MCORTEX,SPARsim,EffLibsize,KDEstat,0.666343331
MGASTRULA,SPARsim,EffLibsize,KDEstat,5.072465028
MOBNEW,SPARsim,EffLibsize,KDEstat,-1.46887026
MUSCLE,SPARsim,EffLibsize,KDEstat,-0.041326211
PDAC,SPARsim,EffLibsize,KDEstat,4.006482208
BREAST,splatter,EffLibsize,KDEstat,32.58643636
HOSTEOSARCOMA,splatter,EffLibsize,KDEstat,9.774929195
HPROSTATE,splatter,EffLibsize,KDEstat,37.15277699
MBRAIN,splatter,EffLibsize,KDEstat,6.3642179
MCATUMOR,splatter,EffLibsize,KDEstat,120.4226652
MCORTEX,splatter,EffLibsize,KDEstat,0.108293097
MGASTRULA,splatter,EffLibsize,KDEstat,3.714960391
MOBNEW,splatter,EffLibsize,KDEstat,11.29520097
MUSCLE,splatter,EffLibsize,KDEstat,8.212664413
PDAC,splatter,EffLibsize,KDEstat,7.048842182
BREAST,SRTsim,EffLibsize,KDEstat,5.028129193
HOSTEOSARCOMA,SRTsim,EffLibsize,KDEstat,-0.104535133
HPROSTATE,SRTsim,EffLibsize,KDEstat,-0.22122885
MBRAIN,SRTsim,EffLibsize,KDEstat,25.98864812
MCATUMOR,SRTsim,EffLibsize,KDEstat,3.960842873
MCORTEX,SRTsim,EffLibsize,KDEstat,-0.104303858
MGASTRULA,SRTsim,EffLibsize,KDEstat,0.363937399
MOBNEW,SRTsim,EffLibsize,KDEstat,0.34281344
MUSCLE,SRTsim,EffLibsize,KDEstat,0.068605029
PDAC,SRTsim,EffLibsize,KDEstat,0.011002952
BREAST,symsim,EffLibsize,KDEstat,17.66453001
HOSTEOSARCOMA,symsim,EffLibsize,KDEstat,46.22056598
HPROSTATE,symsim,EffLibsize,KDEstat,29.26486828
MBRAIN,symsim,EffLibsize,KDEstat,183.064944
MCATUMOR,symsim,EffLibsize,KDEstat,120.2234857
MCORTEX,symsim,EffLibsize,KDEstat,8.875982629
MGASTRULA,symsim,EffLibsize,KDEstat,2.241673654
MOBNEW,symsim,EffLibsize,KDEstat,22.45059876
MUSCLE,symsim,EffLibsize,KDEstat,1.590606098
PDAC,symsim,EffLibsize,KDEstat,1.919772137
BREAST,zinbwave,EffLibsize,KDEstat,75.20088061
HOSTEOSARCOMA,zinbwave,EffLibsize,KDEstat,3.835113575
HPROSTATE,zinbwave,EffLibsize,KDEstat,0.407595049
MBRAIN,zinbwave,EffLibsize,KDEstat,4.462712228
MCATUMOR,zinbwave,EffLibsize,KDEstat,133.092119
MCORTEX,zinbwave,EffLibsize,KDEstat,0.162306143
MGASTRULA,zinbwave,EffLibsize,KDEstat,0.066069689
MOBNEW,zinbwave,EffLibsize,KDEstat,-0.442929412
MUSCLE,zinbwave,EffLibsize,KDEstat,13.85843866
PDAC,zinbwave,EffLibsize,KDEstat,-0.084057753
BREAST,scDesign3_gau(rf),EffLibsize,KDEstat,1.314077842
HOSTEOSARCOMA,scDesign3_gau(rf),EffLibsize,KDEstat,2.626226877
HPROSTATE,scDesign3_gau(rf),EffLibsize,KDEstat,1.283655255
MBRAIN,scDesign3_gau(rf),EffLibsize,KDEstat,10.31910862
MCATUMOR,scDesign3_gau(rf),EffLibsize,KDEstat,5.725056307
MCORTEX,scDesign3_gau(rf),EffLibsize,KDEstat,11.51186048
MGASTRULA,scDesign3_gau(rf),EffLibsize,KDEstat,18.79117418
MOBNEW,scDesign3_gau(rf),EffLibsize,KDEstat,-0.13443952
MUSCLE,scDesign3_gau(rf),EffLibsize,KDEstat,3.184823691
PDAC,scDesign3_gau(rf),EffLibsize,KDEstat,1.772161138
BREAST,scDesign3_nb(rf),EffLibsize,KDEstat,2.676440309
HOSTEOSARCOMA,scDesign3_nb(rf),EffLibsize,KDEstat,0.495236337
HPROSTATE,scDesign3_nb(rf),EffLibsize,KDEstat,0.486079721
MBRAIN,scDesign3_nb(rf),EffLibsize,KDEstat,1.13437807
MCATUMOR,scDesign3_nb(rf),EffLibsize,KDEstat,6.950981237
MCORTEX,scDesign3_nb(rf),EffLibsize,KDEstat,1.503588074
MGASTRULA,scDesign3_nb(rf),EffLibsize,KDEstat,1.421253132
MOBNEW,scDesign3_nb(rf),EffLibsize,KDEstat,-1.847573838
MUSCLE,scDesign3_nb(rf),EffLibsize,KDEstat,1.138027168
PDAC,scDesign3_nb(rf),EffLibsize,KDEstat,0.212377395
BREAST,scDesign3_poi(rf),EffLibsize,KDEstat,6.343260651
HOSTEOSARCOMA,scDesign3_poi(rf),EffLibsize,KDEstat,-0.107813659
HPROSTATE,scDesign3_poi(rf),EffLibsize,KDEstat,0.960719259
MBRAIN,scDesign3_poi(rf),EffLibsize,KDEstat,7.973633434
MCATUMOR,scDesign3_poi(rf),EffLibsize,KDEstat,8.771526664
MCORTEX,scDesign3_poi(rf),EffLibsize,KDEstat,1.456654934
MGASTRULA,scDesign3_poi(rf),EffLibsize,KDEstat,4.37949415
MOBNEW,scDesign3_poi(rf),EffLibsize,KDEstat,-0.404553593
MUSCLE,scDesign3_poi(rf),EffLibsize,KDEstat,13.72172203
PDAC,scDesign3_poi(rf),EffLibsize,KDEstat,0.199108274
BREAST,SRTsim(rf),EffLibsize,KDEstat,2.262472374
HOSTEOSARCOMA,SRTsim(rf),EffLibsize,KDEstat,-0.340545335
HPROSTATE,SRTsim(rf),EffLibsize,KDEstat,2.255687899
MBRAIN,SRTsim(rf),EffLibsize,KDEstat,1.148708915
MCATUMOR,SRTsim(rf),EffLibsize,KDEstat,9.269674832
MCORTEX,SRTsim(rf),EffLibsize,KDEstat,0.272291932
MGASTRULA,SRTsim(rf),EffLibsize,KDEstat,0.823480808
MOBNEW,SRTsim(rf),EffLibsize,KDEstat,-0.671679634
MUSCLE,SRTsim(rf),EffLibsize,KDEstat,0.249597689
PDAC,SRTsim(rf),EffLibsize,KDEstat,0.550211939
BREAST,scDesign2,ctprop,rmse,0.118897777
BREAST,scDesign3_gau,ctprop,rmse,0.086701199
BREAST,scDesign3_nb,ctprop,rmse,0.080566308
BREAST,scDesign3_poi,ctprop,rmse,0.068433096
BREAST,SPARsim,ctprop,rmse,0.204062813
BREAST,splatter,ctprop,rmse,0.151447244
BREAST,SRTsim,ctprop,rmse,0.059546058
BREAST,symsim,ctprop,rmse,0.170938672
BREAST,zinbwave,ctprop,rmse,0.078453404
BREAST,scDesign3_gau(rf),ctprop,rmse,0.086701199
BREAST,scDesign3_nb(rf),ctprop,rmse,0.080566308
BREAST,scDesign3_poi(rf),ctprop,rmse,0.068433096
BREAST,SRTsim(rf),ctprop,rmse,0.014210407
HOSTEOSARCOMA,scDesign2,ctprop,rmse,0.109293823
HOSTEOSARCOMA,scDesign3_gau,ctprop,rmse,0.111822263
